Occupation(691),Total - Industry - North American Industry Classification System (NAICS) 2007,"11 Agriculture, forestry, fishing and hunting",111-112 Farms (111 to 112),1110 Farms (except aquaculture) (1111 to 1124 and 1129),1125 Aquaculture,113 Forestry and logging,1131 Timber tract operations,1132 Forest nurseries and gathering of forest products,1133 Logging,"114 Fishing, hunting and trapping",1141 Fishing,1142 Hunting and trapping,115 Support activities for agriculture and forestry,1150 Support activities for farms (1151 and 1152),1153 Support activities for forestry,"21 Mining, quarrying, and oil and gas extraction",211 Oil and gas extraction,2111 Oil and gas extraction,212 Mining and quarrying (except oil and gas),2121 Coal mining,2122 Metal ore mining,2123 Non-metallic mineral mining and quarrying,213 Support activities for mining and oil and gas extraction,2131 Support activities for mining and oil and gas extraction,22 Utilities,221 Utilities,"2211 Electric power generation, transmission and distribution",2212 Natural gas distribution,"2213 Water, sewage and other systems",23 Construction,236 Construction of buildings,2361 Residential building construction,2362 Non-residential building construction,237 Heavy and civil engineering construction,2371 Utility system construction,2372 Land subdivision,"2373 Highway, street and bridge construction",2379 Other heavy and civil engineering construction,238 Specialty trade contractors,"2381 Foundation, structure, and building exterior contractors",2382 Building equipment contractors,2383 Building finishing contractors,2389 Other specialty trade contractors,31-33 Manufacturing,311 Food manufacturing,3111 Animal food manufacturing,3112 Grain and oilseed milling,3113 Sugar and confectionery product manufacturing,3114 Fruit and vegetable preserving and specialty food manufacturing,3115 Dairy product manufacturing,3116 Meat product manufacturing,3117 Seafood product preparation and packaging,3118 Bakeries and tortilla manufacturing,3119 Other food manufacturing,312 Beverage and tobacco product manufacturing,3121 Beverage manufacturing,3122 Tobacco manufacturing,313 Textile mills,"3131 Fibre, yarn and thread mills",3132 Fabric mills,3133 Textile and fabric finishing and fabric coating,314 Textile product mills,3141 Textile furnishings mills,3149 Other textile product mills,315 Clothing manufacturing,3151 Clothing knitting mills,3152 Cut and sew clothing manufacturing,3159 Clothing accessories and other clothing manufacturing,316 Leather and allied product manufacturing,3161 Leather and hide tanning and finishing,3162 Footwear manufacturing,3169 Other leather and allied product manufacturing,321 Wood product manufacturing,3211 Sawmills and wood preservations,"3212 Veneer, plywood and engineered wood product manufacturing",3219 Other wood product manufacturing,322 Paper manufacturing,"3221 Pulp, paper and paperboard mills",3222 Converted paper product manufacturing,323 Printing and related support activities,3231 Printing and related support activities,324 Petroleum and coal product manufacturing,3241 Petroleum and coal product manufacturing,325 Chemical manufacturing,3251 Basic chemical manufacturing,"3252 Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing","3253 Pesticide, fertilizer and other agricultural chemical manufacturing",3254 Pharmaceutical and medicine manufacturing,"3255 Paint, coating and adhesive manufacturing","3256 Soap, cleaning compound and toilet preparation manufacturing",3259 Other chemical product manufacturing,326 Plastics and rubber products manufacturing,3261 Plastic product manufacturing,3262 Rubber product manufacturing,327 Non-metallic mineral product manufacturing,3271 Clay product and refractory manufacturing,3272 Glass and glass product manufacturing,3273 Cement and concrete product manufacturing,3274 Lime and gypsum product manufacturing,3279 Other non-metallic mineral product manufacturing,331 Primary metal manufacturing,3311 Iron and steel mills and ferro-alloy manufacturing,3312 Steel product manufacturing from purchased steel,3313 Alumina and aluminum production and processing,3314 Non-ferrous metal (except aluminum) production and processing,3315 Foundries,332 Fabricated metal product manufacturing,3321 Forging and stamping,3322 Cutlery and hand tool manufacturing,3323 Architectural and structural manufacturing,"3324 Boiler, tank and shipping container manufacturing",3325 Hardware manufacturing,3326 Spring and wire product manufacturing,"3327 Machine shops, turned product, and screw, nut and bolt manufacturing","3328 Coating, engraving, heat treating and allied activities",3329 Other fabricated metal product manufacturing,333 Machinery manufacturing,"3331 Agricultural, construction and mining machinery manufacturing",3332 Industrial machinery manufacturing,3333 Commercial and service industry machinery manufacturing,"3334 Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",3335 Metalworking machinery manufacturing,"3336 Engine, turbine and power transmission equipment manufacturing",3339 Other general-purpose machinery manufacturing,334 Computer and electronic product manufacturing,3341 Computer and peripheral equipment manufacturing,3342 Communications equipment manufacturing,3343 Audio and video equipment manufacturing,3344 Semiconductor and other electronic component manufacturing,"3345 Navigational, measuring, medical and control instruments manufacturing",3346 Manufacturing and reproducing magnetic and optical media,"335 Electrical equipment, appliance and component manufacturing",3351 Electric lighting equipment manufacturing,3352 Household appliance manufacturing,3353 Electrical equipment manufacturing,3359 Other electrical equipment and component manufacturing,336 Transportation equipment manufacturing,3361 Motor vehicle manufacturing,3362 Motor vehicle body and trailer manufacturing,3363 Motor vehicle parts manufacturing,3364 Aerospace product and parts manufacturing,3365 Railroad rolling stock manufacturing,3366 Ship and boat building,3369 Other transportation equipment manufacturing,337 Furniture and related product manufacturing,3371 Household and institutional furniture and kitchen cabinet manufacturing,3372 Office furniture (including fixtures) manufacturing,3379 Other furniture-related product manufacturing,339 Miscellaneous manufacturing,3391 Medical equipment and supplies manufacturing,3399 Other miscellaneous manufacturing,41 Wholesale trade,411 Farm product wholesaler-distributors,4111 Farm product wholesaler-distributors,412 Petroleum product wholesaler-distributors,4121 Petroleum product wholesaler-distributors,"413 Food, beverage and tobacco wholesaler-distributors",4131 Food wholesaler-distributors,4132 Beverage wholesaler-distributors,4133 Cigarette and tobacco product wholesaler-distributors,414 Personal and household goods wholesaler-distributors,"4141 Textile, clothing and footwear wholesaler-distributors",4142 Home entertainment equipment and household appliance wholesaler-distributors,4143 Home furnishings wholesaler-distributors,4144 Personal goods wholesaler-distributors,"4145 Pharmaceuticals, toiletries, cosmetics and sundries wholesaler-distributors",415 Motor vehicle and parts wholesaler-distributors,4151 Motor vehicle wholesaler-distributors,4152 New motor vehicle parts and accessories wholesaler-distributors,4153 Used motor vehicle parts and accessories wholesaler-distributors,416 Building material and supplies wholesaler-distributors,"4161 Electrical, plumbing, heating and air-conditioning equipment and supplies wholesaler-distributors",4162 Metal service centres,"4163 Lumber, millwork, hardware and other building supplies wholesaler-distributors","417 Machinery, equipment and supplies wholesaler-distributors","4171 Farm, lawn and garden machinery and equipment wholesaler-distributors","4172 Construction, forestry, mining, and industrial machinery, equipment and supplies wholesaler-distributors",4173 Computer and communications equipment and supplies wholesaler-distributors,"4179 Other machinery, equipment and supplies wholesaler-distributors",418 Miscellaneous wholesaler-distributors,4181 Recyclable material wholesaler-distributors,"4182 Paper, paper product and disposable plastic product wholesaler-distributors",4183 Agricultural supplies wholesaler-distributors,4184 Chemical (except agricultural) and allied product wholesaler-distributors,4189 Other miscellaneous wholesaler-distributors,"419 Wholesale electronic markets, and agents and brokers","4191 Wholesale electronic markets, and agents and brokers",44-45 Retail trade,441 Motor vehicle and part dealers,4411 Automobile dealers,4412 Other motor vehicle dealers,"4413 Automotive parts, accessories and tire stores",442 Furniture and home furnishings stores,4421 Furniture stores,4422 Home furniture stores,443 Electronics and appliances stores,4431 Electronics and appliances stores,444 Building material and garden equipment and supplies dealers,4441 Building material and supplies dealers,4442 Lawn and garden equipment and supplies stores,445 Food and beverage stores,4451 Grocery stores,4452 Specialty food stores,"4453 Beer, wine and liquor stores",446 Health and personal care stores,4461 Health and personal care stores,447 Gasoline stations,4471 Gasoline stations,448 Clothing and clothing accessories stores,4481 Clothing stores,4482 Shoe stores,"4483 Jewellery, luggage and leather goods stores","451 Sporting goods, hobby, book and music stores","4511 Sporting goods, hobby and musical instrument stores","4512 Book, periodical and musical stores",452 General merchandise stores,4521 Department stores,4529 Other general merchandise stores,453 Miscellaneous store retailers,4531 Florists,"4532 Office supplies, stationery and gift stores",4533 Used merchandise stores,4539 Other miscellaneous store retailers,454 Non-store retailers,4541 Electronic shopping and mail-order houses,4542 Vending machine operators,4543 Direct selling establishments,48-49 Transportation and warehousing,481 Air transportation,4811 Scheduled air transportation,4812 Non-scheduled air transportation,482 Rail transportation,4821 Rail transportation,483 Water transportation,"4831 Deep sea, coastal and great lakes water transportation",4832 Inland water transportation,484 Truck transportation,4841 General freight trucking,4842 Specialized freight trucking,485 Transit and ground passenger transportation,4851 Urban transit systems,4852 Interurban and rural bus transportation,4853 Taxi and limousine service,4854 School and employee bus transportation,4855 Charter bus industry,4859 Other transit and ground passenger transportation,486 Pipeline transportation,4861 Pipeline transportation of crude oil,4862 Pipeline transportation of natural gas,4869 Other pipeline transportation,487 Scenic and sightseeing transportation,"4871 Scenic and sightseeing transportation, land","4872 Scenic and sightseeing transportation, water","4879 Scenic and sightseeing transportation, other"
"74 Other installers, repairers and servicers and material handlers",89535,695,480,480,0,70,0,0,60,40,40,0,110,80,0,480,25,25,350,0,90,260,100,100,950,950,390,320,240,11715,1635,1465,175,605,335,0,120,110,9480,1775,2450,2800,2450,19915,2285,190,250,140,320,345,490,0,165,370,740,715,25,55,0,15,25,120,75,40,85,0,75,0,0,0,0,0,935,215,150,575,935,425,510,270,275,120,120,965,150,95,25,265,135,230,75,1615,1440,175,645,25,160,325,0,125,720,220,140,130,65,175,1585,40,0,555,130,225,60,145,255,165,910,150,105,85,185,95,50,240,605,75,195,0,125,165,30,305,120,40,60,85,4905,1985,190,2575,100,15,15,20,1110,640,385,80,1015,115,905,13535,170,170,35,35,2540,2140,350,45,2075,460,90,410,565,555,1025,175,755,95,2620,700,340,1580,2430,165,730,435,1110,2390,705,280,250,160,990,250,255,12895,360,165,35,155,1330,855,480,265,260,2520,2410,110,2220,1615,60,545,110,115,20,25,920,865,25,30,905,820,80,2745,1515,1235,985,0,120,190,665,515,100,250,165,15555,75,40,0,145,145,25,15,0,3840,1590,2245,160,145,0,15,0,0,0,0,0,0,0,0,0,0,0
"744 Other installers, repairers and servicers",23350,55,25,30,0,0,0,0,0,0,0,0,20,20,0,35,0,0,0,0,0,0,25,20,735,735,190,305,240,10055,1470,1325,145,485,310,0,80,85,8100,1440,2135,2530,1995,2440,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,180,0,0,165,60,0,60,0,0,0,0,40,0,0,0,0,0,0,0,105,95,0,50,0,30,0,0,0,40,20,0,0,0,0,455,0,0,370,20,0,0,0,0,30,220,0,0,40,70,0,0,80,95,0,30,0,50,25,0,0,0,0,0,0,120,15,15,50,0,0,0,0,530,415,80,35,405,20,390,1780,0,0,0,0,60,30,35,0,100,0,0,40,40,0,125,0,30,75,495,120,35,335,800,90,105,20,580,155,70,0,0,20,55,30,30,2325,70,20,20,25,230,65,170,65,70,345,340,0,65,0,0,40,65,60,0,0,25,25,0,0,645,640,0,50,0,40,495,0,0,0,495,270,0,200,70,270,0,0,0,0,0,0,0,0,25,0,25,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0
7441 Residential and commercial installers and servicers,16480,20,20,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,145,145,15,0,120,9485,1450,1305,140,255,120,0,45,85,7790,1430,1925,2510,1925,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,155,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,90,0,45,0,30,0,0,0,40,20,0,0,0,0,410,0,0,360,0,0,0,0,0,0,135,0,0,25,70,0,0,30,50,0,0,0,0,0,0,0,0,0,0,0,45,0,20,0,0,0,0,0,530,415,80,35,355,15,340,1120,0,0,0,0,20,15,0,0,75,0,0,40,0,0,20,0,0,0,475,110,30,335,470,80,20,15,355,55,0,0,0,0,40,0,0,1275,0,0,0,0,215,50,165,65,65,330,325,0,20,0,0,0,25,25,0,0,0,0,0,0,15,15,0,10,0,10,495,0,0,0,495,65,0,0,55,135,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442 Waterworks and gas maintenance workers,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,20,455,455,85,250,120,395,0,0,0,225,190,0,0,0,160,0,95,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7444 Pest controllers and fumigators,1025,25,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445 Other repairers and servicers,3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,95,45,0,175,15,0,0,0,0,0,0,0,155,0,120,0,25,435,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,85,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,75,0,0,40,0,0,0,0,0,0,0,0,35,0,30,645,0,0,0,0,45,0,30,0,30,0,0,0,20,0,110,0,20,75,0,0,0,0,325,0,85,0,225,100,65,0,0,0,0,0,0,1030,60,15,20,25,0,0,0,0,0,0,0,0,40,0,0,35,35,35,0,0,15,15,0,0,625,625,0,30,0,30,0,0,0,0,0,190,0,190,0,105,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0
745 Longshore workers and material handlers,66190,645,455,455,0,70,0,0,60,30,30,0,90,55,0,445,0,0,350,0,90,260,75,80,215,210,200,10,0,1660,165,140,25,120,25,0,40,20,1375,335,320,270,455,17475,2275,190,250,140,325,345,490,0,165,365,680,655,25,45,0,15,20,90,65,25,85,0,75,0,0,0,0,0,755,210,140,410,875,415,460,260,260,115,115,925,150,85,15,250,125,230,75,1510,1340,170,600,25,130,320,0,110,685,200,135,120,60,165,1125,35,0,190,110,200,60,140,255,135,685,130,100,45,110,95,50,165,510,80,165,0,85,145,35,290,115,40,60,80,4785,1970,170,2525,90,10,0,15,575,225,300,45,610,95,515,11760,170,170,25,30,2475,2110,315,50,1970,435,95,370,525,555,900,155,730,15,2130,575,305,1245,1635,75,620,415,530,2225,635,275,240,145,940,225,220,10570,290,145,0,130,1100,790,310,195,195,2175,2070,100,2160,1600,55,505,50,50,20,20,895,840,30,25,260,180,80,2700,1505,1195,485,0,115,190,170,240,100,55,95,15285,70,40,0,115,110,25,15,0,3815,1590,2220,105,100,0,0,0,0,0,0,0,0,0,0,0,0,0
7451 Longshore workers,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452 Material handlers,65890,640,455,455,0,70,0,0,60,0,0,0,90,55,0,430,0,0,340,0,90,250,75,80,215,210,200,10,0,1655,165,140,25,120,25,0,40,15,1370,340,315,270,455,17435,2275,190,250,140,320,345,490,0,165,365,675,655,25,45,0,15,20,85,60,25,85,0,75,0,0,0,0,0,755,210,135,410,870,415,455,260,260,115,115,925,150,80,15,255,125,225,75,1510,1340,170,600,25,130,320,0,110,680,195,140,115,60,165,1100,30,0,185,110,200,65,140,225,135,690,130,100,45,110,95,50,160,510,75,165,0,85,145,30,295,115,40,60,80,4780,1970,165,2520,90,15,0,15,575,225,305,50,610,95,515,11755,170,170,25,25,2475,2115,315,50,1975,435,90,370,520,555,900,150,725,15,2130,575,305,1245,1635,75,620,415,525,2225,630,275,240,140,940,225,225,10540,290,145,0,130,1100,790,310,195,195,2175,2070,105,2135,1575,55,505,55,50,20,20,900,840,30,25,260,180,85,2695,1500,1195,485,0,115,190,170,245,95,50,90,15150,70,40,0,110,110,0,0,0,3810,1590,2225,110,105,0,0,0,0,0,0,0,0,0,0,0,0,0
75 Transport and heavy equipment operation and related maintenance occupations,211585,2235,1520,1520,0,370,0,0,340,0,0,0,340,180,160,2140,135,130,1685,0,570,1115,320,320,1050,1045,820,75,155,16635,2910,2110,795,5510,1125,145,3885,350,8215,955,640,395,6220,10740,2070,350,120,50,70,310,435,40,535,155,710,700,0,20,0,0,0,35,0,0,15,0,15,0,0,0,0,0,535,185,105,250,460,315,150,205,205,100,95,390,205,20,25,40,25,30,50,295,170,125,2195,0,70,2055,10,55,610,460,90,25,0,20,815,20,0,325,65,0,0,170,95,100,465,95,0,25,85,155,0,90,25,0,0,0,0,0,0,75,0,0,0,35,1175,540,155,380,25,60,0,0,265,205,45,0,275,90,180,13725,260,260,680,680,3825,3090,700,30,370,25,0,60,140,140,2250,555,1525,175,2585,690,505,1390,925,135,400,95,295,2565,1195,290,345,365,360,270,275,12730,4695,2545,50,2095,1010,910,100,140,145,1490,1350,135,1200,705,120,385,920,925,105,105,115,80,30,0,15,10,0,920,365,555,760,230,275,110,145,1345,25,255,1065,121780,1265,1095,170,1105,1110,200,150,50,55165,42210,12955,44755,10830,630,15045,16030,1160,1060,25,0,0,0,95,15,75,0
751 Motor vehicle and transit drivers,177945,1895,1355,1355,0,265,0,0,255,0,0,0,275,175,100,800,90,90,515,0,120,385,195,195,155,160,90,45,25,6205,1095,845,250,1960,275,90,1525,75,3145,740,520,335,1550,8710,2060,350,120,40,70,310,435,35,540,160,705,695,0,20,0,0,0,30,0,0,15,0,15,0,0,0,0,0,370,65,85,220,295,175,120,195,195,40,40,310,150,0,20,40,25,20,40,170,135,35,1960,0,25,1895,0,35,170,95,30,15,0,25,690,20,0,295,50,0,0,140,80,75,285,25,0,10,50,140,0,60,20,0,0,0,0,0,0,50,0,0,0,25,890,505,115,240,10,0,0,0,185,130,45,0,235,90,145,12945,245,245,625,630,3815,3080,700,35,365,25,0,60,145,130,2050,520,1390,145,2425,670,460,1295,845,130,350,95,265,2305,990,285,345,355,330,270,270,10565,3220,2175,30,1015,1005,905,95,135,135,1450,1340,110,1170,670,115,380,920,925,90,90,120,75,30,0,15,15,0,355,180,175,745,230,275,110,130,1345,25,255,1065,115780,50,30,20,150,155,0,0,0,54870,42110,12760,44450,10575,630,15010,16020,1150,1060,25,0,0,0,20,20,0,0
7511 Transport truck drivers,92010,1515,1025,1025,0,260,0,0,250,0,0,0,230,135,100,745,75,80,485,0,105,380,180,180,140,140,70,40,25,5600,1010,760,245,1900,270,75,1485,70,2695,660,330,235,1465,6080,1180,285,120,0,55,140,330,30,130,90,410,395,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,45,75,160,275,160,120,95,95,20,20,225,135,0,15,0,15,0,30,145,120,25,1855,0,25,1795,0,30,150,75,30,15,0,25,505,15,0,240,50,0,0,95,80,0,190,25,0,0,30,85,0,50,0,0,0,0,0,0,0,45,0,0,0,20,430,255,65,100,0,0,0,0,100,60,0,0,120,0,120,7060,130,130,535,540,1760,1410,330,20,120,0,0,20,35,55,490,140,285,55,1620,365,370,885,395,70,175,60,90,1845,905,165,300,235,245,170,170,2965,340,200,25,120,225,175,45,0,0,810,730,80,580,395,30,155,15,20,65,70,85,55,20,0,0,0,0,220,125,100,130,0,35,35,50,465,0,0,460,60745,0,0,0,130,125,0,0,0,53505,41180,12325,940,135,0,205,155,90,345,25,0,0,0,0,0,0,0
"7512 Bus drivers, subway operators and other transit operators",33800,20,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,220,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28605,0,0,0,20,25,0,0,0,85,90,0,28265,10355,600,85,15800,1035,395,0,0,0,0,15,15,0,0
7513 Taxi and limousine drivers and chauffeurs,20925,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,15,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,120,40,35,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,35,30,0,0,0,0,0,0,0,0,305,195,110,0,55,0,0,55,15,0,0,0,0,10,0,0,0,0,0,20,20,1500,1375,1300,0,70,0,0,0,0,0,15,15,0,0,0,0,0,50,55,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,10,0,0,0,15705,15,0,0,0,0,0,0,0,150,55,95,15080,65,0,14655,10,25,295,0,0,0,0,0,0,0,0
7514 Delivery and courier service drivers,31210,300,280,275,0,0,0,0,0,0,0,0,25,20,0,45,0,0,0,0,0,0,0,0,20,20,0,0,0,540,80,85,0,35,0,0,15,0,420,75,170,95,75,2225,860,60,0,0,20,170,110,0,405,70,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,55,0,0,0,85,90,0,0,85,10,0,0,30,0,0,0,25,15,0,70,0,0,70,0,0,0,0,0,0,0,0,110,0,0,55,0,0,0,30,0,0,100,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,135,0,110,0,0,0,0,90,65,0,0,105,90,15,5365,115,115,80,80,2025,1635,375,15,235,15,0,40,95,75,1210,140,990,80,750,300,90,355,435,60,175,30,175,445,75,125,45,115,85,70,75,5875,1285,460,0,820,780,735,50,110,110,620,590,30,590,270,85,230,855,855,15,20,25,0,0,0,0,0,0,100,45,60,605,215,235,70,80,870,0,255,600,10735,0,0,0,0,0,0,0,0,1130,785,340,170,15,0,65,65,0,0,0,0,0,0,0,0,0,0
752 Heavy equipment operators,23795,335,165,160,0,105,0,0,90,0,0,0,65,0,65,1295,40,40,1135,0,415,720,115,115,875,875,730,20,130,10355,1785,1255,525,3515,855,60,2350,260,5055,220,115,55,4670,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,125,20,25,160,140,25,0,0,55,55,75,45,0,0,0,0,0,0,45,35,0,235,0,45,160,0,0,425,350,55,10,0,0,110,0,0,25,0,0,0,25,0,25,145,65,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,95,0,0,0,0,0,0,0,0,45,0,45,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,130,0,15,95,45,0,30,0,0,240,195,0,0,0,25,0,0,130,0,0,0,0,0,0,0,0,0,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,1490,0,0,0,90,90,0,0,0,195,55,140,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7521 Heavy equipment operators (except crane),17510,320,165,165,0,90,0,0,80,0,0,0,60,0,65,1295,40,40,1135,0,415,720,120,115,145,145,60,15,65,10145,1750,1245,510,3405,830,60,2310,210,4985,210,110,55,4605,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,125,20,25,160,135,20,0,0,60,60,70,45,0,0,0,0,0,0,0,0,0,240,0,50,160,0,0,420,355,55,10,0,0,110,0,0,25,0,0,0,25,0,30,135,60,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,75,0,0,0,0,0,0,0,0,40,0,45,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,130,0,15,95,45,0,35,0,0,195,150,0,0,0,25,0,0,120,0,0,0,0,0,0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,420,0,0,0,90,85,0,0,0,190,55,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7522 Public works maintenance equipment operators and related workers,6285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,730,670,0,60,215,35,0,20,105,20,0,40,45,75,0,0,0,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
